age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,purchased,id,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome
30,31,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,603,9,1,6,0,2,0,1,3,4,1
29,13,9,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1174,1,2,0,0,2,0,0,6,0,0
33,206,1,3,1,-1.7,94.055,-39.8,0.715,4991.6,1,2139,0,2,6,0,0,0,0,4,4,2
47,108,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1912,9,2,5,0,2,0,0,3,1,1
33,266,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,2824,9,2,5,0,0,0,0,1,1,1
29,104,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3040,1,1,2,0,2,0,0,3,1,1
32,77,1,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,1401,9,1,6,0,2,0,0,7,1,1
24,299,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,559,9,2,6,0,0,0,0,3,2,1
60,482,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,3003,0,1,3,0,2,2,0,0,2,1
59,293,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2457,1,1,0,1,0,0,1,6,1,1
52,495,1,3,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,3863,9,1,5,0,2,0,0,7,0,2
51,246,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3627,9,1,5,0,2,2,0,1,2,1
23,314,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,369,4,2,6,0,2,0,0,3,3,1
28,175,3,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,3719,9,1,6,0,2,2,0,6,2,1
50,293,3,3,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,188,1,1,1,0,2,0,0,6,1,2
60,181,3,6,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1,3708,5,1,3,0,0,0,0,6,2,2
49,13,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,1027,2,1,6,0,2,0,0,7,0,1
41,116,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3558,9,0,6,0,2,2,0,1,0,1
48,82,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,3154,6,0,3,0,2,0,0,7,1,1
27,81,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2184,0,2,2,0,2,2,0,3,3,1
39,126,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,490,7,1,0,0,0,0,1,6,2,1
42,485,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,1639,2,1,0,1,2,0,1,3,2,1
48,506,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,4055,1,1,2,1,0,0,0,6,2,1
46,81,3,999,0,1.1,93.994,-36.4,4.864,5191.0,0,3789,9,1,2,1,0,0,1,6,0,1
29,116,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,3393,9,2,2,0,1,1,1,0,1,1
30,165,1,999,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,861,1,2,5,0,0,0,0,6,3,0
65,263,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,2606,9,1,5,0,0,0,0,9,2,1
42,428,3,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,2927,1,1,7,1,0,2,0,6,2,0
52,249,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,0,1608,1,1,0,0,2,0,0,0,4,1
48,298,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2629,0,1,6,0,0,0,0,7,2,1
60,130,2,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,457,2,1,7,0,0,0,0,1,2,1
36,166,5,999,0,1.1,93.994,-36.4,4.859,5191.0,0,1119,7,1,3,0,0,2,1,6,4,1
38,202,3,999,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,226,9,2,5,0,2,0,0,6,1,0
44,160,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,2791,9,1,1,1,2,0,1,4,1,1
25,170,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1695,1,2,2,0,0,0,0,6,0,1
32,255,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,262,9,1,5,0,2,0,0,3,2,1
49,55,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,2342,1,0,1,0,0,0,0,7,4,1
33,191,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,301,9,1,5,0,0,0,1,6,2,1
32,712,1,3,2,-2.9,92.963,-40.8,1.262,5076.2,1,3456,0,1,6,0,2,0,0,4,3,0
34,423,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,940,0,2,3,0,0,0,1,4,3,1
29,805,1,999,0,-3.0,92.713,-33.0,0.7140000000000001,5023.5,1,3946,10,1,0,0,0,0,1,2,2,1
36,762,3,999,0,1.4,94.465,-41.8,4.955,5228.1,1,1176,1,2,2,0,2,2,1,4,2,1
31,248,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3223,1,1,3,0,0,0,0,3,4,1
59,464,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,4054,9,1,5,0,0,0,0,3,2,1
30,191,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,2788,9,2,5,0,2,0,0,1,1,1
41,545,2,999,0,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,1,700,9,1,5,0,2,0,0,7,1,1
31,157,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1759,9,1,5,0,0,0,1,6,1,1
57,388,4,999,0,1.4,93.444,-36.1,4.965,5228.1,1,303,5,1,2,0,0,0,0,1,3,1
22,161,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3246,1,1,5,0,2,0,0,3,0,1
32,131,1,999,0,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0,628,0,1,6,0,2,2,0,1,0,1
41,167,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,1493,9,0,6,0,2,0,0,1,0,1
34,91,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,3462,9,0,5,0,0,0,1,6,4,1
47,227,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3664,1,1,7,1,2,0,0,1,2,1
44,262,4,999,0,1.4,93.444,-36.1,4.966,5228.1,0,3026,0,1,3,1,0,0,0,1,0,1
74,232,3,999,0,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,1,4035,5,1,6,0,2,2,0,1,4,1
58,155,5,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1337,7,1,3,0,0,0,0,1,0,1
58,185,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,0,406,5,1,0,0,2,0,0,0,2,2
38,270,4,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,2814,6,1,2,0,0,0,0,6,4,0
37,145,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,0,3962,0,1,6,0,2,0,1,4,0,1
31,149,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,160,0,2,3,0,2,2,0,6,4,1
29,406,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,2117,0,1,6,0,0,0,0,7,4,1
32,114,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,127,1,1,2,0,2,0,0,0,2,0
18,385,1,3,1,-3.4,92.37899999999999,-29.8,0.809,5017.5,1,478,8,2,7,0,0,0,0,9,2,2
32,16,11,999,0,1.1,93.994,-36.4,4.857,5191.0,0,448,0,2,5,0,2,0,1,6,1,1
27,429,2,999,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,1,1654,0,2,6,0,2,0,0,1,4,1
41,62,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2081,1,1,2,1,0,0,1,6,1,1
56,242,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,3114,0,1,3,0,0,0,1,6,3,1
42,256,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1327,1,0,3,0,0,0,1,4,3,1
31,129,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3516,1,1,2,0,0,0,0,3,4,1
29,87,2,999,1,-3.4,92.431,-26.9,0.731,5017.5,0,3377,0,2,6,0,0,0,0,8,1,0
31,285,2,999,0,-1.8,93.075,-47.1,1.483,5099.1,0,580,1,2,2,0,0,0,1,0,2,1
38,182,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1749,0,1,5,0,0,0,0,3,1,1
48,137,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,2121,7,1,0,1,2,0,0,1,2,1
28,223,3,999,2,-1.1,94.76700000000001,-50.8,1.048,4963.6,0,1063,7,1,3,0,2,0,0,7,4,0
49,351,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3626,3,1,5,0,2,0,0,3,2,1
42,273,6,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,3937,0,1,6,0,0,0,0,1,4,1
24,91,1,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,3969,7,2,3,0,0,2,0,6,2,0
27,102,9,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,253,9,1,5,0,0,0,0,3,2,1
57,674,2,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,3097,1,1,0,0,0,0,0,6,3,0
45,505,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,89,0,2,6,0,0,0,0,1,2,1
41,93,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,186,4,1,6,0,2,0,0,6,2,1
30,13,11,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,4085,10,2,3,0,0,0,0,6,0,1
45,65,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1381,1,1,0,1,0,2,1,4,3,1
48,291,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,444,1,1,0,0,0,2,1,4,3,1
28,771,2,999,0,1.4,94.465,-41.8,4.962,5228.1,1,2278,4,1,6,0,0,0,1,4,4,1
27,128,1,3,1,-1.8,93.369,-34.8,0.637,5008.7,1,179,0,2,7,0,0,0,0,5,3,2
35,87,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,1136,7,1,3,0,2,0,1,6,3,1
25,184,1,999,0,-2.9,92.20100000000001,-31.4,0.851,5076.2,1,3938,8,2,6,0,0,0,0,1,2,1
31,475,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,3048,1,1,2,0,2,0,0,6,1,0
25,301,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,11,7,2,1,1,2,0,0,3,2,1
42,300,3,999,0,1.4,94.465,-41.8,4.962,5228.1,0,3951,0,1,1,0,2,0,1,4,4,1
50,73,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,251,0,0,6,0,2,0,0,1,3,1
44,153,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,2943,1,1,0,0,0,0,1,4,2,1
52,607,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,2503,7,1,3,0,2,0,0,1,3,1
42,149,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,3147,7,1,5,0,2,0,1,6,0,1
37,340,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3572,1,1,5,0,2,0,0,3,1,1
50,184,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,2711,4,2,6,0,2,0,1,6,0,1
58,88,1,999,0,-3.4,92.431,-26.9,0.74,5017.5,0,3777,9,1,0,0,2,0,1,8,4,1
42,311,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,143,0,1,3,0,2,0,0,3,0,1
30,229,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2032,4,1,6,0,2,2,0,3,4,1
49,667,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,984,1,1,2,1,0,2,1,6,4,1
58,577,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,3651,5,1,5,0,0,0,0,7,4,1
27,64,2,999,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,4117,8,2,3,0,0,0,0,6,1,0
33,280,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,1549,1,2,2,1,2,0,1,4,3,1
31,173,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3963,0,2,5,0,0,0,0,3,3,1
27,27,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3011,10,2,6,0,0,0,1,3,3,1
37,834,9,999,0,1.1,93.994,-36.4,4.855,5191.0,0,3613,9,1,5,0,2,0,1,6,0,1
30,150,10,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2231,6,1,6,0,2,0,1,3,2,1
32,221,4,16,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,3330,4,2,6,0,0,0,0,3,0,2
54,337,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,1,1007,0,2,6,0,0,0,0,6,1,1
26,362,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,3396,9,2,5,0,2,0,0,0,0,0
36,28,2,999,0,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,0,2410,0,1,6,0,2,2,0,9,3,1
41,143,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,1944,4,1,7,0,2,0,1,4,0,1
30,18,11,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,1829,1,1,2,1,2,0,0,3,2,1
37,184,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,3491,1,1,2,0,2,2,0,3,4,1
36,180,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,3270,2,1,6,0,0,2,1,6,0,1
29,106,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,3705,0,1,3,0,2,0,0,6,1,0
40,815,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,3797,0,1,6,0,0,0,0,0,2,1
32,628,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,1,2307,7,1,3,0,2,0,1,6,4,1
58,289,1,3,4,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1,2863,4,1,6,0,0,0,0,6,2,2
39,241,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2754,9,2,5,0,2,0,1,3,1,1
33,85,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3681,6,2,5,0,2,0,0,3,3,1
35,123,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,1264,4,0,6,0,1,1,0,1,1,1
32,402,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,3489,9,1,6,0,2,0,0,1,2,1
35,584,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,624,4,1,6,0,2,0,0,0,2,1
30,175,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,668,1,1,2,0,2,0,0,7,4,0
25,212,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,456,1,2,2,0,2,2,0,3,2,1
71,224,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,0,168,1,0,0,1,0,0,0,1,2,1
22,848,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1,2360,1,2,2,0,2,2,0,3,1,1
29,190,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2158,0,1,6,0,0,0,0,1,0,1
41,128,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1053,1,2,2,0,0,0,0,6,4,1
49,1065,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1104,1,0,1,1,0,0,0,3,1,1
50,90,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,158,7,1,7,0,2,0,0,1,2,1
43,137,1,999,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0,2982,1,2,3,0,0,2,1,6,2,1
54,351,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,4081,1,1,0,1,2,2,1,6,1,1
39,202,1,999,1,-1.7,94.215,-40.3,0.81,4991.6,0,3344,9,1,5,0,2,0,0,3,2,0
32,249,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,3318,2,1,6,0,2,2,1,7,1,0
41,219,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,3369,2,0,2,0,2,2,0,3,2,1
42,55,4,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,3309,1,1,2,0,0,0,0,0,2,1
55,164,1,999,1,-1.8,93.075,-47.1,1.483,5099.1,0,1615,1,0,0,1,2,0,0,0,2,0
61,118,2,999,0,-1.8,93.075,-47.1,1.3840000000000001,5099.1,0,3977,5,0,6,0,2,0,0,0,3,1
36,217,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,1101,1,1,0,0,0,2,0,7,4,1
43,161,3,13,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,3984,0,1,6,0,0,2,0,1,3,2
29,339,5,999,0,1.1,93.994,-36.4,4.859,5191.0,0,2180,7,2,6,0,0,0,1,6,0,1
33,355,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,2411,6,0,2,0,2,0,1,6,3,1
42,162,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0,2340,9,2,7,0,0,0,1,6,3,1
43,164,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,759,0,1,3,0,1,1,1,6,4,1
31,90,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,934,7,0,3,0,2,2,0,7,1,1
28,102,2,999,0,1.4,94.465,-41.8,4.865,5228.1,0,317,1,2,3,0,2,0,1,4,1,1
37,178,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,2891,9,2,6,0,2,0,0,1,3,1
39,83,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,784,9,1,5,0,0,0,1,4,3,1
28,223,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1411,9,2,2,0,0,0,0,6,3,1
31,51,8,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2627,9,1,1,0,2,0,1,7,2,0
41,984,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,135,9,1,5,0,2,0,0,1,1,1
32,160,2,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,3915,4,0,6,0,2,2,0,6,3,1
25,498,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,2403,0,1,3,0,0,0,1,6,0,1
51,596,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,72,7,1,3,1,2,0,1,3,1,1
56,212,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2708,3,0,0,0,2,0,0,7,2,0
35,712,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,392,9,2,6,1,0,0,0,0,1,1
37,122,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,2009,7,0,2,0,2,0,0,3,4,1
35,131,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,3821,0,2,6,0,0,0,0,1,3,1
46,148,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0,170,0,1,3,0,2,2,1,4,4,1
39,219,1,999,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,4116,0,1,3,0,2,0,1,3,0,1
45,80,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,126,9,0,2,1,0,0,0,3,4,1
54,153,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,156,1,1,0,0,2,0,0,1,3,1
52,390,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,3266,2,1,2,0,2,2,1,6,0,1
30,130,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,3853,1,2,0,1,0,0,1,6,0,1
33,111,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,145,7,2,3,0,2,0,1,6,0,1
29,142,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1998,0,1,6,0,0,0,0,7,1,0
26,75,2,999,1,-3.4,92.431,-26.9,0.742,5017.5,0,1684,8,2,2,0,2,0,0,8,3,0
37,292,3,999,0,-1.8,93.876,-40.0,0.682,5008.7,1,2796,4,1,3,0,0,0,0,6,0,1
35,312,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0,3288,9,0,5,0,2,0,1,4,2,1
37,204,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2003,0,1,3,1,2,0,0,3,1,1
37,211,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,291,1,2,2,0,0,0,1,6,4,1
46,231,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1618,9,0,5,0,0,0,0,3,3,1
38,136,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,2159,1,2,3,0,0,0,0,6,0,1
43,345,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,2888,7,1,3,0,0,0,0,3,2,1
46,336,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,4033,3,1,0,0,0,0,1,6,4,1
50,1130,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1669,1,1,0,0,0,0,0,3,1,1
44,124,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,2227,3,1,0,1,0,0,1,4,2,1
34,513,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,2282,1,1,2,0,2,0,1,6,1,1
35,167,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1354,0,2,6,0,2,0,0,3,1,1
33,130,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,3247,2,1,6,0,2,0,1,6,1,1
42,116,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,2946,0,1,6,0,2,0,0,7,1,1
32,290,4,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,7,0,2,6,0,2,0,0,9,1,1
31,429,1,999,3,-1.8,93.876,-40.0,0.695,5008.7,0,3713,7,2,2,0,1,1,0,6,0,0
41,268,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,467,4,0,1,0,0,0,0,7,2,1
38,19,11,999,0,1.4,93.444,-36.1,4.965,5228.1,0,1304,0,1,6,0,2,0,0,1,3,1
51,11,4,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,568,1,1,3,0,0,0,0,7,0,1
48,16,6,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1561,0,0,7,0,2,0,0,6,4,1
38,74,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2565,7,1,3,0,0,2,0,3,2,1
35,126,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1744,1,2,2,0,2,0,0,3,1,1
38,252,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,85,2,0,6,0,2,0,0,7,2,1
35,14,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3321,0,2,6,0,0,0,0,3,0,1
54,616,3,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,3956,4,1,1,0,2,0,0,7,4,0
46,93,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,540,7,1,3,0,0,0,0,3,1,1
33,578,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,3646,4,1,5,0,0,0,0,6,2,1
51,250,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1237,7,1,2,0,2,0,1,4,0,1
34,481,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1100,9,1,3,0,0,0,0,3,2,1
32,147,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,827,0,0,6,0,2,0,1,6,2,1
33,24,10,999,0,1.4,93.444,-36.1,4.963,5228.1,0,1921,0,1,6,0,2,0,0,1,0,1
33,9,1,999,0,-1.7,94.215,-40.3,0.8270000000000001,4991.6,0,572,1,1,2,0,0,2,1,3,1,1
27,184,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,357,7,1,3,0,0,0,0,3,2,1
43,681,5,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,3502,9,1,5,1,0,0,0,6,2,1
38,166,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,3813,2,1,2,0,0,0,0,7,2,1
37,230,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,2636,0,0,6,1,2,0,0,6,1,1
35,87,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,3743,3,1,0,0,2,0,0,1,1,1
45,379,3,7,1,-1.8,93.749,-34.6,0.642,5008.7,1,3244,4,1,7,0,2,0,0,0,3,2
34,133,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,2871,1,1,3,0,2,0,0,6,4,0
37,553,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2235,0,2,6,0,0,2,0,6,1,0
29,347,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,2550,2,2,6,0,0,0,1,4,4,1
52,118,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,368,4,1,6,1,2,2,0,1,2,1
37,126,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,2024,3,1,3,1,0,0,0,1,2,1
35,262,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,555,9,1,6,0,2,0,0,6,1,1
35,131,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,843,1,0,2,0,0,2,1,6,3,1
34,198,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3886,0,1,6,0,0,0,0,3,4,1
29,67,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,1935,0,2,6,0,2,0,0,1,3,1
39,23,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,3034,4,1,6,0,2,0,1,4,0,1
30,72,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2400,0,2,3,0,0,0,0,1,0,1
56,55,9,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1437,0,1,6,0,0,0,1,3,0,1
54,133,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,3282,3,1,0,0,2,0,0,1,3,1
24,88,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,3221,8,2,3,0,2,0,0,0,2,1
34,289,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,2721,1,2,2,1,0,0,1,6,1,1
39,476,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1945,1,1,1,0,2,0,0,6,2,1
50,84,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0,2952,4,1,6,0,0,0,1,9,3,1
58,344,2,999,0,-1.1,94.76700000000001,-50.8,1.041,4963.6,1,675,10,1,6,0,2,0,0,7,2,1
41,279,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1752,0,2,6,0,2,0,0,0,1,1
52,84,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,817,7,1,5,1,2,2,0,1,1,1
31,50,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,2924,7,2,3,0,0,2,0,6,2,0
36,86,4,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,454,9,1,5,0,2,0,1,6,4,1
37,252,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,391,4,1,6,0,2,0,0,7,2,1
30,63,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1223,9,2,6,0,2,2,0,3,4,1
38,81,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,324,7,1,3,0,0,0,0,3,2,1
